,Date,AMB_TEMP,WIND_DIREC,WIND_SPEED,RAINFALL,RH,PM2.5,PM10
4561,2015071001,27,296,0,0,88,0,17
4562,2015071002,27,357,2,0,89,0,13
4563,2015071003,27,298,0,7,88,1,14
4564,2015071004,27,252,0,18,90,3,16
4565,2015071005,27,314,0,0,91,2,18
4566,2015071006,27,317,0,0,89,4,21
4567,2015071007,27,317,0,0,88,8,20
4568,2015071008,26,313,6,7,88,10,27
4569,2015071009,26,307,0,0,89,9,27
4570,2015071010,26,311,7,8,89,7,33
4571,2015071011,26,310,0,4,89,7,31
4572,2015071012,26,310,0,14,90,5,28
4573,2015071013,26,306,7,12,90,9,21
4574,2015071014,26,308,0,0,90,8,16
4575,2015071015,26,311,0,0,89,12,17
4576,2015071016,26,300,0,11,88,5,20
4577,2015071017,26,290,0,12,88,8,19
4578,2015071018,26,281,0,0,84,5,15
4579,2015071019,26,246,0,0,83,5,9
4580,2015071020,26,261,0,0,87,1,9
4581,2015071021,25,261,0,0,89,2,13
4582,2015071022,26,252,0,0,85,1,17
4583,2015071023,27,252,0,0,78,2,19
4584,2015071100,28,252,0,0,72,2,22
4585,2015071101,29,248,8,0,69,7,22
4586,2015071102,29,247,0,0,69,5,29
4587,2015071103,29,255,0,0,70,9,29
4588,2015071104,29,262,0,0,70,16,32
4589,2015071105,29,256,0,0,71,19,29
4590,2015071106,29,275,0,0,72,21,28
4591,2015071107,29,271,0,0,72,11,29
4592,2015071108,30,269,0,0,68,12,29
4593,2015071109,31,277,0,0,65,10,35
4594,2015071110,31,284,0,0,65,14,41
4595,2015071111,31,299,0,0,65,12,40
4596,2015071112,31,295,0,0,67,16,40
4597,2015071113,31,294,0,0,70,16,37
4598,2015071114,31,279,0,0,70,25,47
4599,2015071115,31,277,0,0,67,23,43
4600,2015071116,32,272,5,0,66,27,50
4601,2015071117,31,266,0,0,66,23,41
4602,2015071118,32,257,4,0,61,20,42
4603,2015071119,32,22,0,0,60,15,31
4604,2015071120,31,20,0,0,63,12,30
4605,2015071121,31,273,0,0,62,11,30
4606,2015071122,31,260,0,0,61,12,32
4607,2015071123,31,201,0,0,64,11,35
4608,2015071200,30,311,0,0,68,13,31
4609,2015071201,29,323,0,0,69,12,22
4610,2015071202,29,249,0,0,69,9,22
4611,2015071203,29,345,0,0,69,10,17
4612,2015071204,29,315,0,0,67,7,26
4613,2015071205,29,321,0,0,68,11,20
4614,2015071206,30,259,0,0,66,11,25
4615,2015071207,31,246,0,0,62,16,21
4616,2015071208,32,248,0,0,58,17,22
4617,2015071209,33,256,0,0,57,16,26
4618,2015071210,33,248,0,0,58,17,29
4619,2015071211,33,278,0,0,59,16,36
4620,2015071212,33,312,0,0,62,29,37
4621,2015071213,34,315,4,0,61,33,44
4622,2015071214,34,314,0,0,59,38,43
4623,2015071215,34,317,0,0,61,31,48
4624,2015071216,32,142,0,0,69,22,45
4625,2015071217,31,127,0,0,71,21,44
4626,2015071218,30,157,0,0,75,14,34
4627,2015071219,29,163,0,0,76,16,28
4628,2015071220,29,147,0,0,77,13,28
4629,2015071221,29,149,0,0,80,16,23
4630,2015071222,29,208,0,0,79,18,27
4631,2015071223,29,189,0,0,82,16,29
4632,2015071300,28,147,0,0,83,17,37
4633,2015071301,28,123,0,0,83,8,28
4634,2015071302,28,296,0,0,82,11,32
4635,2015071303,29,319,0,0,82,16,30
4636,2015071304,29,301,0,0,80,21,39
4637,2015071305,29,320,2,0,79,25,35
4638,2015071306,29,318,0,0,79,21,38
4639,2015071307,29,317,2,0,77,19,36
4640,2015071308,30,303,0,0,73,15,35
4641,2015071309,31,319,0,0,71,17,41
4642,2015071310,32,323,0,0,71,23,53
4643,2015071311,32,313,5,0,69,23,51
4644,2015071312,32,316,0,0,67,22,41
4645,2015071313,32,308,0,0,64,20,34
4646,2015071314,33,291,0,0,61,20,35
4647,2015071315,32,274,0,0,64,21,41
4648,2015071316,32,293,0,0,69,25,37
4649,2015071317,31,299,0,0,72,23,44
4650,2015071318,30,102,0,0,72,24,42
4651,2015071319,31,87,0,0,61,27,40
4652,2015071320,30,101,0,0,59,23,30
4653,2015071321,30,120,0,0,57,24,33
4654,2015071322,30,150,0,0,58,17,33
4655,2015071323,29,152,0,0,59,20,30
4656,2015071400,29,148,1,0,62,15,22
4657,2015071401,28,43,1,0,66,19,20
4658,2015071402,28,274,0,0,66,14,25
4659,2015071403,28,317,0,0,77,20,31
4660,2015071404,27,318,0,0,81,21,38
4661,2015071405,27,268,0,0,82,27,47
4662,2015071406,28,308,0,0,82,34,58
4663,2015071407,29,298,0,0,78,38,58
4664,2015071408,30,295,2,0,72,42,56
4665,2015071409,31,309,0,0,68,41,51
4666,2015071410,32,310,0,0,62,41,54
4667,2015071411,33,312,0,0,59,38,48
4668,2015071412,33,306,0,0,58,35,51
4669,2015071413,33,297,0,0,58,29,46
4670,2015071414,34,298,0,0,57,29,45
4671,2015071415,34,295,0,0,59,27,42
4672,2015071416,32,142,0,0,61,29,47
4673,2015071417,31,127,0,0,62,27,49
4674,2015071418,30,127,0,0,61,30,38
4675,2015071419,29,131,0,0,58,24,30
4676,2015071420,29,130,0,0,55,0,23
4677,2015071421,29,124,0,0,57,11,30
4678,2015071422,29,134,0,0,60,16,24
4679,2015071423,28,129,0,0,65,16,26
4680,2015071500,27,123,0,0,67,19,30
4681,2015071501,27,125,2,0,69,11,35
4682,2015071502,27,126,0,0,69,5,31
4683,2015071503,26,113,0,0,72,8,28
4684,2015071504,26,100,0,0,73,15,24
4685,2015071505,26,122,0,0,73,18,32
4686,2015071506,26,106,0,0,72,17,24
4687,2015071507,29,177,0,0,68,10,35
4688,2015071508,30,290,0,0,65,14,33
4689,2015071509,31,311,0,0,63,23,48
4690,2015071510,32,307,0,0,59,27,49
4691,2015071511,33,310,4,0,59,29,52
4692,2015071512,33,300,0,0,58,26,51
4693,2015071513,33,298,0,0,57,27,44
4694,2015071514,33,288,0,0,56,24,39
4695,2015071515,33,289,0,0,55,23,31
4696,2015071516,33,188,0,0,56,22,32
4697,2015071517,30,123,0,0,70,21,36
4698,2015071518,30,107,0,0,69,21,36
4699,2015071519,30,112,0,0,66,22,39
4700,2015071520,29,133,0,0,67,20,39
4701,2015071521,29,140,0,0,67,27,42
4702,2015071522,29,146,0,0,66,31,46
4703,2015071523,29,133,0,0,69,33,46
4704,2015071600,28,111,0,0,72,29,51
4705,2015071601,28,102,0,0,71,32,49
4706,2015071602,27,118,0,0,68,29,45
4707,2015071603,27,118,0,0,69,21,41
4708,2015071604,27,118,0,0,72,15,39
4709,2015071605,0,0,0,0,0,0,0
4710,2015071606,0,0,0,0,0,0,0
4711,2015071607,29,323,0,0,72,38,54
4712,2015071608,30,259,0,0,67,45,50
4713,2015071609,32,313,0,0,63,47,63
4714,2015071610,33,299,2,0,56,47,61
4715,2015071611,34,301,0,0,54,42,62
4716,2015071612,34,295,0,0,57,33,49
4717,2015071613,34,295,0,0,58,34,55
4718,2015071614,33,0,0,0,57,0,0
4719,2015071615,33,83,0,0,52,0,38
4720,2015071616,33,131,0,0,54,20,44
4721,2015071617,32,111,0,0,58,29,35
4722,2015071618,31,104,0,0,63,24,47
4723,2015071619,30,97,0,0,67,24,44
4724,2015071620,30,109,0,0,67,20,41
4725,2015071621,30,103,0,0,67,21,35
4726,2015071622,30,104,2,0,68,20,36
4727,2015071623,30,103,0,0,68,18,36
4728,2015071700,30,93,0,0,68,15,35
4729,2015071701,29,107,0,0,70,18,22
4730,2015071702,28,140,0,0,73,13,19
4731,2015071703,28,316,0,0,77,21,28
4732,2015071704,28,174,0,0,78,24,41
4733,2015071705,28,113,0,0,77,32,51
4734,2015071706,29,154,0,0,77,30,50
4735,2015071707,30,316,0,0,74,34,41
4736,2015071708,31,260,0,0,69,42,58
4737,2015071709,32,296,0,0,64,47,75
4738,2015071710,33,287,0,0,64,44,74
4739,2015071711,34,352,0,0,61,43,0
4740,2015071712,33,128,0,0,63,44,69
4741,2015071713,33,113,3,0,60,46,66
4742,2015071714,33,107,0,0,61,38,61
4743,2015071715,33,76,0,0,58,20,55
4744,2015071716,32,90,0,0,59,25,50
4745,2015071717,31,94,0,0,64,32,51
4746,2015071718,31,88,0,0,66,33,47
4747,2015071719,30,116,0,0,66,30,45
4748,2015071720,30,103,0,0,65,34,43
4749,2015071721,30,129,0,0,64,32,40
4750,2015071722,29,121,0,0,65,33,43
4751,2015071723,29,125,0,0,66,31,39
4752,2015071800,29,122,0,0,68,27,37
4753,2015071801,28,121,0,0,71,23,30
4754,2015071802,28,120,0,0,73,23,30
4755,2015071803,27,120,0,0,75,20,29
4756,2015071804,27,115,0,0,76,24,28
4757,2015071805,27,125,0,0,77,0,25
4758,2015071806,27,126,0,0,76,26,30
4759,2015071807,29,170,0,0,72,21,30
4760,2015071808,30,180,0,0,67,26,43
4761,2015071809,32,145,0,0,61,34,52
4762,2015071810,33,332,0,0,54,43,58
4763,2015071811,35,298,0,0,53,0,36
4764,2015071812,34,319,0,0,54,0,39
4765,2015071813,34,248,0,0,56,34,56
4766,2015071814,34,89,0,0,56,31,49
4767,2015071815,34,74,0,0,58,25,43
4768,2015071816,33,79,3,0,60,19,40
4769,2015071817,32,88,0,0,62,15,37
4770,2015071818,31,94,0,0,64,19,23
4771,2015071819,30,102,0,0,67,18,25
4772,2015071820,30,99,0,0,69,19,20
4773,2015071821,30,117,0,0,68,10,33
4774,2015071822,30,87,0,0,67,5,21
4775,2015071823,30,100,0,0,65,6,18
4776,2015071900,30,103,0,0,65,7,6
4777,2015071901,30,122,0,0,68,0,7
4778,2015071902,30,124,0,0,68,11,10
4779,2015071903,29,120,0,0,70,15,19
4780,2015071904,29,100,0,0,74,20,25
4781,2015071905,29,343,0,0,76,24,38
4782,2015071906,29,273,0,0,75,29,37
4783,2015071907,30,293,0,0,71,24,36
4784,2015071908,31,30,0,0,67,32,38
4785,2015071909,32,312,0,0,62,30,44
4786,2015071910,33,301,4,0,61,31,54
4787,2015071911,33,297,4,0,65,30,52
4788,2015071912,33,305,0,0,66,31,55
4789,2015071913,31,315,0,0,67,29,47
4790,2015071914,32,315,0,0,66,25,45
4791,2015071915,31,318,0,0,68,23,37
4792,2015071916,30,318,0,0,70,21,44
4793,2015071917,29,192,0,0,81,27,39
4794,2015071918,27,212,0,3,87,22,38
4795,2015071919,27,233,0,0,86,0,23
4796,2015071920,27,312,0,0,87,17,25
4797,2015071921,27,315,0,0,85,15,21
4798,2015071922,26,303,0,0,83,11,23
4799,2015071923,26,243,0,0,84,4,16
4800,2015072000,27,138,0,0,82,5,14
4801,2015072001,27,121,0,0,83,2,17
4802,2015072002,27,141,0,0,83,5,17
4803,2015072003,27,165,0,0,83,5,17
4804,2015072004,26,141,0,0,84,11,16
4805,2015072005,26,124,0,0,84,6,12
4806,2015072006,27,132,0,0,83,6,19
4807,2015072007,28,183,0,0,79,6,20
4808,2015072008,29,260,0,0,74,7,22
4809,2015072009,30,156,2,0,71,8,15
4810,2015072010,30,136,0,0,71,8,14
4811,2015072011,31,150,0,0,65,9,15
4812,2015072012,31,139,0,0,65,8,17
4813,2015072013,31,119,2,0,66,11,16
4814,2015072014,30,310,0,0,73,15,18
4815,2015072015,28,201,0,0,85,18,19
4816,2015072016,29,132,2,0,76,14,21
4817,2015072017,30,140,0,0,70,11,24
4818,2015072018,30,132,0,0,70,5,24
4819,2015072019,29,248,0,0,75,7,21
4820,2015072020,29,154,0,0,76,7,20
4821,2015072021,29,126,0,0,74,11,16
4822,2015072022,29,142,0,0,73,2,20
4823,2015072023,28,131,1,0,75,6,13
4824,2015072100,28,134,0,0,76,6,20
4825,2015072101,28,226,0,0,78,7,18
4826,2015072102,27,113,0,0,80,11,18
4827,2015072103,27,105,0,0,79,7,16
4828,2015072104,27,140,0,0,79,11,17
4829,2015072105,27,134,0,0,82,5,17
4830,2015072106,27,190,0,0,80,10,20
4831,2015072107,28,159,0,0,77,10,18
4832,2015072108,29,190,0,0,73,11,24
4833,2015072109,31,218,0,0,67,15,31
4834,2015072110,33,319,0,0,60,18,39
4835,2015072111,34,305,0,0,53,22,42
4836,2015072112,35,305,3,0,54,16,40
4837,2015072113,35,301,0,0,51,20,41
4838,2015072114,35,303,0,0,51,18,42
4839,2015072115,35,304,0,0,52,21,40
4840,2015072116,33,144,0,0,57,19,43
4841,2015072117,32,172,0,0,63,18,36
4842,2015072118,31,124,0,0,63,13,41
4843,2015072119,31,136,0,0,62,18,31
4844,2015072120,30,129,0,0,64,16,33
4845,2015072121,30,169,0,0,66,16,19
4846,2015072122,30,141,0,0,66,12,23
4847,2015072123,29,99,0,0,68,13,28
4848,2015072200,29,129,0,0,71,18,31
4849,2015072201,28,116,0,0,71,15,26
4850,2015072202,28,120,1,0,72,17,28
4851,2015072203,28,127,0,0,74,10,28
4852,2015072204,28,213,1,0,74,11,28
4853,2015072205,28,119,0,0,74,6,25
4854,2015072206,28,80,0,0,74,13,29
4855,2015072207,29,280,0,0,72,12,33
4856,2015072208,30,269,0,0,69,19,39
4857,2015072209,31,293,1,0,63,19,37
4858,2015072210,32,189,0,0,58,19,47
4859,2015072211,34,285,2,0,53,21,43
4860,2015072212,35,302,0,0,52,23,53
4861,2015072213,35,276,0,0,50,24,53
4862,2015072214,34,267,2,0,49,24,52
4863,2015072215,33,196,0,0,56,19,47
4864,2015072216,31,161,0,0,69,23,45
4865,2015072217,30,128,0,0,75,19,46
4866,2015072218,30,139,0,0,75,25,50
4867,2015072219,30,125,0,0,74,25,46
4868,2015072220,29,137,0,0,75,25,45
4869,2015072221,29,145,0,0,74,23,38
4870,2015072222,29,245,0,0,74,19,42
4871,2015072223,28,283,0,0,72,18,32
4872,2015072300,28,314,0,0,70,10,26
4873,2015072301,28,199,0,0,70,8,22
4874,2015072302,28,130,0,0,72,5,20
4875,2015072303,28,126,0,0,73,9,17
4876,2015072304,27,75,0,0,74,6,8
4877,2015072305,27,171,1,0,74,9,17
4878,2015072306,28,101,0,0,74,6,22
4879,2015072307,30,214,0,0,70,7,29
4880,2015072308,31,303,0,0,64,11,42
4881,2015072309,33,304,0,0,58,18,49
4882,2015072310,34,316,0,0,56,29,55
4883,2015072311,34,309,0,0,56,21,45
4884,2015072312,33,39,0,0,66,23,48
4885,2015072313,27,160,0,48,86,23,42
4886,2015072314,26,114,0,0,88,22,34
4887,2015072315,26,344,0,0,86,16,18
4888,2015072316,26,112,0,0,85,10,19
4889,2015072317,27,140,0,0,82,11,21
4890,2015072318,27,208,0,0,82,13,25
4891,2015072319,27,150,0,0,84,16,25
4892,2015072320,27,135,0,0,85,18,28
4893,2015072321,27,105,0,0,84,13,32
4894,2015072322,26,123,0,0,86,11,30
4895,2015072323,26,124,0,0,86,10,34
4896,2015072400,26,123,0,0,86,12,31
4897,2015072401,26,122,0,0,86,7,36
4898,2015072402,26,99,0,0,86,11,29
4899,2015072403,26,120,0,0,86,11,26
4900,2015072404,25,181,0,0,86,15,22
4901,2015072405,25,86,0,0,87,11,29
4902,2015072406,25,97,0,0,84,10,34
4903,2015072407,27,106,0,0,79,6,35
4904,2015072408,29,221,0,0,69,15,31
4905,2015072409,32,237,0,0,63,18,35
4906,2015072410,32,291,0,0,59,0,0
4907,2015072411,33,302,0,0,57,23,52
4908,2015072412,33,308,0,0,61,11,55
4909,2015072413,32,312,0,0,64,12,55
4910,2015072414,32,312,0,0,66,17,46
4911,2015072415,31,102,0,0,72,24,46
4912,2015072416,27,39,0,0,83,20,48
4913,2015072417,27,189,0,1,83,11,33
4914,2015072418,28,334,0,0,83,10,25
4915,2015072419,28,290,0,0,84,14,23
4916,2015072420,27,78,0,0,84,18,34
4917,2015072421,28,231,0,0,83,21,34
4918,2015072422,27,112,0,0,84,20,38
4919,2015072423,27,124,0,0,84,22,32
4920,2015072500,27,254,0,0,84,18,34
4921,2015072501,27,232,0,0,87,20,32
4922,2015072502,27,108,0,0,86,18,45
4923,2015072503,27,213,0,0,84,21,48
4924,2015072504,27,324,0,0,87,21,54
4925,2015072505,27,265,0,0,87,20,45
4926,2015072506,27,310,1,0,80,21,36
4927,2015072507,29,288,0,0,72,18,31
4928,2015072508,30,233,0,0,66,20,35
4929,2015072509,32,303,0,0,59,18,44
4930,2015072510,33,310,0,0,54,21,47
4931,2015072511,34,305,0,0,54,22,42
4932,2015072512,34,314,0,0,59,18,41
4933,2015072513,33,315,0,0,63,18,43
4934,2015072514,32,312,0,0,69,20,47
4935,2015072515,31,316,0,0,71,24,47
4936,2015072516,31,317,0,0,71,19,44
4937,2015072517,31,122,0,0,71,12,38
4938,2015072518,30,145,0,0,69,15,45
4939,2015072519,30,273,0,0,73,20,41
4940,2015072520,29,297,0,0,75,21,45
4941,2015072521,29,316,0,0,76,15,42
4942,2015072522,29,308,0,0,76,16,37
4943,2015072523,29,317,0,0,78,20,37
4944,2015072600,29,243,0,0,77,20,32
4945,2015072601,29,251,0,0,76,15,39
4946,2015072602,28,281,0,0,79,13,34
4947,2015072603,28,309,0,0,78,13,39
4948,2015072604,28,285,0,0,77,17,33
4949,2015072605,28,306,0,0,77,22,33
4950,2015072606,29,322,0,0,72,21,25
4951,2015072607,30,309,0,0,67,25,28
4952,2015072608,31,312,0,0,63,22,30
4953,2015072609,33,275,0,0,57,21,31
4954,2015072610,34,282,0,0,56,21,28
4955,2015072611,34,280,0,0,53,20,34
4956,2015072612,35,290,0,0,49,20,29
4957,2015072613,35,310,0,0,50,19,36
4958,2015072614,33,314,0,0,58,21,32
4959,2015072615,33,316,0,0,58,21,42
4960,2015072616,33,318,0,0,61,20,35
4961,2015072617,32,266,0,0,62,14,35
4962,2015072618,32,301,1,0,63,20,35
4963,2015072619,31,193,0,0,64,19,41
4964,2015072620,30,138,0,0,66,13,31
4965,2015072621,29,126,0,0,68,11,24
4966,2015072622,29,114,0,0,70,9,20
4967,2015072623,28,135,0,0,73,13,32
4968,2015072700,28,100,0,0,73,9,26
4969,2015072701,28,295,0,0,75,11,26
4970,2015072702,28,298,0,0,77,14,28
4971,2015072703,28,312,0,0,77,21,40
4972,2015072704,28,314,0,0,76,20,38
4973,2015072705,28,172,0,0,75,21,32
4974,2015072706,28,351,0,0,73,11,25
4975,2015072707,30,216,0,0,67,18,30
4976,2015072708,31,257,0,0,63,13,32
4977,2015072709,32,318,0,0,61,24,44
4978,2015072710,33,287,0,0,60,21,46
4979,2015072711,34,276,0,0,56,19,52
4980,2015072712,34,317,0,0,58,23,51
4981,2015072713,33,316,0,0,63,20,55
4982,2015072714,32,320,0,0,63,26,50
4983,2015072715,32,244,0,0,62,17,43
4984,2015072716,30,145,0,0,72,18,43
4985,2015072717,29,148,0,0,70,15,46
4986,2015072718,29,141,0,0,67,20,47
4987,2015072719,29,171,0,0,66,15,34
4988,2015072720,29,134,0,0,68,16,31
4989,2015072721,29,145,0,0,71,15,25
4990,2015072722,28,238,0,0,73,14,30
4991,2015072723,28,278,0,0,76,11,26
4992,2015072800,27,206,0,0,78,4,28
4993,2015072801,27,151,0,0,76,12,24
4994,2015072802,27,112,0,0,77,11,25
4995,2015072803,27,243,0,0,78,15,22
4996,2015072804,26,146,0,0,79,12,23
4997,2015072805,27,136,0,0,76,14,25
4998,2015072806,27,255,0,0,74,10,25
4999,2015072807,29,345,0,0,66,6,25
5000,2015072808,31,13,1,0,58,6,27
5001,2015072809,32,244,0,0,53,11,33
5002,2015072810,34,204,0,0,48,16,38
5003,2015072811,35,345,0,0,45,19,39
5004,2015072812,35,306,0,0,48,20,38
5005,2015072813,34,317,0,0,60,20,45
5006,2015072814,33,315,0,0,62,25,51
5007,2015072815,29,319,0,0,76,21,53
5008,2015072816,28,225,0,0,79,17,41
5009,2015072817,29,223,0,0,78,19,36
5010,2015072818,29,249,0,0,79,20,41
5011,2015072819,27,170,2,0,77,26,34
5012,2015072820,26,49,0,0,80,17,32
5013,2015072821,26,243,1,0,79,18,21
5014,2015072822,26,103,0,0,81,11,29
5015,2015072823,26,300,0,0,82,6,27
5016,2015072900,26,313,0,0,85,7,29
5017,2015072901,26,333,0,0,84,10,35
5018,2015072902,26,14,1,0,80,12,32
5019,2015072903,26,212,0,0,82,11,26
5020,2015072904,26,11,0,0,85,11,25
5021,2015072905,25,276,0,0,85,13,33
5022,2015072906,26,318,0,0,85,15,39
5023,2015072907,26,228,0,0,78,14,39
5024,2015072908,28,280,0,0,73,13,37
5025,2015072909,30,224,0,0,60,11,34
5026,2015072910,33,207,0,0,52,0,0
5027,2015072911,33,187,0,0,51,0,0
5028,2015072912,34,264,0,0,50,12,26
5029,2015072913,34,315,0,0,59,20,40
5030,2015072914,32,312,0,0,62,20,52
5031,2015072915,32,307,0,0,63,20,54
5032,2015072916,32,292,0,0,65,20,46
5033,2015072917,31,298,0,0,69,31,58
5034,2015072918,30,304,0,0,70,29,49
5035,2015072919,29,305,0,0,72,26,49
5036,2015072920,28,356,0,0,81,18,35
5037,2015072921,27,194,0,0,84,18,32
5038,2015072922,27,306,0,0,82,12,28
5039,2015072923,27,147,0,0,78,13,29
5040,2015073000,27,195,1,0,80,11,27
5041,2015073001,27,292,0,0,83,11,26
5042,2015073002,27,114,0,0,83,9,29
5043,2015073003,27,119,0,0,81,8,31
5044,2015073004,27,175,0,0,80,8,29
5045,2015073005,26,164,0,0,82,10,26
5046,2015073006,27,207,0,0,79,9,23
5047,2015073007,29,294,0,0,73,12,29
5048,2015073008,30,314,0,0,68,20,35
5049,2015073009,31,247,0,0,64,26,42
5050,2015073010,32,298,0,0,62,25,49
5051,2015073011,33,305,0,0,62,26,51
5052,2015073012,32,309,0,0,64,21,54
5053,2015073013,32,312,0,0,63,29,54
5054,2015073014,30,305,0,0,69,27,48
5055,2015073015,29,229,0,0,74,27,50
5056,2015073016,27,208,0,0,81,21,40
5057,2015073017,28,162,0,0,78,23,42
5058,2015073018,28,140,0,0,78,35,39
5059,2015073019,28,306,0,0,75,31,41
5060,2015073020,27,242,0,0,77,36,45
5061,2015073021,27,232,0,0,75,22,43
5062,2015073022,27,183,0,0,77,26,39
5063,2015073023,27,121,1,0,80,20,30
5064,2015073100,26,116,0,0,80,21,34
5065,2015073101,26,323,0,0,82,22,36
5066,2015073102,26,150,0,0,82,19,39
5067,2015073103,25,121,0,0,81,18,34
5068,2015073104,25,128,0,0,81,13,29
5069,2015073105,25,117,0,0,83,13,25
5070,2015073106,26,200,0,0,80,11,35
5071,2015073107,28,228,0,0,75,15,41
5072,2015073108,29,246,0,0,70,21,53
5073,2015073109,31,217,0,0,64,26,51
5074,2015073110,33,296,0,0,60,34,60
5075,2015073111,33,309,0,0,58,30,55
5076,2015073112,33,305,0,0,58,31,50
5077,2015073113,33,305,0,0,56,21,35
5078,2015073114,33,297,0,0,50,18,24
5079,2015073115,32,308,0,0,54,8,21
5080,2015073116,31,299,0,0,56,8,24
5081,2015073117,31,277,0,0,52,10,31
5082,2015073118,30,210,0,0,54,17,27
5083,2015073119,30,125,0,0,62,14,28
5084,2015073120,29,87,1,0,69,15,26
5085,2015073121,29,104,0,0,62,12,34
5086,2015073122,29,134,0,0,61,13,28
5087,2015073123,28,117,0,0,62,13,24
5088,2015080100,27,120,0,0,65,11,18
5089,2015080101,27,114,0,0,68,6,14
5090,2015080102,27,112,0,0,69,4,16
5091,2015080103,26,122,0,0,72,8,12
5092,2015080104,26,114,1,0,74,9,19
5093,2015080105,26,240,0,0,76,12,18
5094,2015080106,27,124,1,0,74,12,20
5095,2015080107,29,349,0,0,68,15,28
5096,2015080108,30,284,0,0,66,17,37
5097,2015080109,31,333,0,0,64,22,35
5098,2015080110,32,308,0,0,62,22,31
5099,2015080111,33,302,0,0,59,20,27
5100,2015080112,33,305,0,0,57,17,31
5101,2015080113,33,304,0,0,56,19,32
5102,2015080114,33,303,0,0,54,13,32
5103,2015080115,33,296,0,0,55,6,27
5104,2015080116,32,234,0,0,58,6,29
5105,2015080117,31,94,0,0,62,15,30
5106,2015080118,31,110,0,0,62,23,44
5107,2015080119,30,123,0,0,64,26,36
5108,2015080120,29,108,0,0,63,23,39
5109,2015080121,29,103,2,0,63,14,27
5110,2015080122,29,79,0,0,65,14,23
5111,2015080123,29,101,2,0,64,7,19
5112,2015080200,29,103,0,0,64,0,14
5113,2015080201,28,149,0,0,66,11,15
5114,2015080202,28,315,0,0,69,0,11
5115,2015080203,27,314,0,0,73,11,21
5116,2015080204,28,314,0,0,74,20,30
5117,2015080205,28,266,0,0,78,16,27
5118,2015080206,28,356,0,0,79,0,21
5119,2015080207,29,265,0,0,72,16,21
5120,2015080208,30,327,0,0,68,20,30
5121,2015080209,31,290,0,0,63,13,34
5122,2015080210,33,300,0,0,57,16,28
5123,2015080211,33,302,0,0,54,17,31
5124,2015080212,34,305,0,0,53,11,24
5125,2015080213,34,305,0,0,51,18,26
5126,2015080214,34,290,0,0,52,14,22
5127,2015080215,34,305,0,0,53,20,27
5128,2015080216,33,309,0,0,57,20,30
5129,2015080217,32,299,0,0,60,19,33
5130,2015080218,31,110,0,0,62,21,32
5131,2015080219,30,109,0,0,60,17,31
5132,2015080220,29,108,0,0,59,16,23
5133,2015080221,29,133,0,0,61,14,23
5134,2015080222,29,154,0,0,62,6,18
5135,2015080223,28,130,0,0,64,10,15
5136,2015080300,27,101,0,0,68,6,17
5137,2015080301,27,115,0,0,70,9,13
5138,2015080302,26,114,0,0,72,8,20
5139,2015080303,26,126,0,0,74,5,13
5140,2015080304,26,123,0,0,75,10,13
5141,2015080305,26,114,1,0,76,6,13
5142,2015080306,27,227,0,0,74,13,23
5143,2015080307,29,159,1,0,69,11,33
5144,2015080308,30,71,0,0,64,16,34
5145,2015080309,32,299,0,0,56,15,45
5146,2015080310,33,293,0,0,51,20,49
5147,2015080311,33,306,0,0,60,24,48
5148,2015080312,33,303,0,0,62,26,38
5149,2015080313,33,300,0,0,61,26,31
5150,2015080314,33,301,0,0,60,21,31
5151,2015080315,32,296,0,0,59,25,34
5152,2015080316,32,287,0,0,57,21,33
5153,2015080317,31,300,0,0,58,18,33
5154,2015080318,31,133,0,0,61,8,34
5155,2015080319,29,162,0,0,69,12,30
5156,2015080320,29,132,0,0,69,19,29
5157,2015080321,29,115,2,0,66,17,21
5158,2015080322,29,114,0,0,62,13,23
5159,2015080323,29,130,0,0,63,6,14
5160,2015080400,28,117,1,0,65,9,14
5161,2015080401,28,120,0,0,68,5,11
5162,2015080402,27,104,0,0,71,3,18
5163,2015080403,27,123,0,0,73,6,14
5164,2015080404,27,120,0,0,76,4,14
5165,2015080405,26,119,0,0,77,12,15
5166,2015080406,27,122,0,0,75,10,26
5167,2015080407,29,210,0,0,70,21,28
5168,2015080408,30,311,2,0,67,26,33
5169,2015080409,31,309,0,0,62,30,38
5170,2015080410,32,310,0,0,59,0,0
5171,2015080411,33,298,0,0,57,34,42
5172,2015080412,33,304,0,0,57,34,40
5173,2015080413,33,299,0,0,61,21,37
5174,2015080414,33,305,0,0,61,23,41
5175,2015080415,31,170,0,0,66,28,39
5176,2015080416,31,210,0,0,67,31,49
5177,2015080417,31,274,0,0,68,29,52
5178,2015080418,30,105,0,0,68,26,51
5179,2015080419,29,107,0,0,68,24,45
5180,2015080420,29,110,0,0,63,28,34
5181,2015080421,29,116,0,0,61,27,34
5182,2015080422,29,171,0,0,64,26,31
5183,2015080423,29,119,0,0,64,27,35
5184,2015080500,29,110,0,0,64,24,30
5185,2015080501,28,136,0,0,67,23,29
5186,2015080502,27,92,0,0,72,17,26
5187,2015080503,27,119,0,0,73,23,30
5188,2015080504,27,125,0,0,73,19,30
